label,cleaned_text
0,mani shirt come extra button right one extra button
0,right one extra button sew
0,go bathroom drink much coffe
0,drink much coffe love coffe
0,love coffe well life
0,well life eat much chocol
0,eat much chocol think
0,think look mirror
0,look mirror think get fat
0,think get fat say
0,say say
0,say said go bathroom
0,said go bathroom thought said
0,laundri ye
0,ye wash
0,wash wash sheet towel
0,wash sheet towel pillowcas
0,pillowcas ye took pillow wash
0,ye took pillow wash dri everyth dryer
0,dri everyth dryer ye dri everyth dryer
0,ye dri everyth dryer
0,fold towel
0,fold towel put sheet bed
0,put sheet bed ye put pillowcas pillow
0,listen radio listen day night
0,listen day night listen
0,listen mostli talk radio
0,mostli talk radio
0,peopl talk current event
0,peopl talk current event say
0,say say want chang
0,say want chang kind chang
0,kind chang want tax cut
0,want tax cut want tax cut
0,want tax cut tax cut save money
0,mom hungri look fridg
0,look fridg look noth eat
0,look noth eat sure
0,sure almost empti
0,almost empti went market yesterday
0,went market yesterday see anyth
0,see anyth bought lot orang appl
0,bought lot orang appl want fruit want someth tasti
0,want fruit want someth tasti eat fruit good
0,eat fruit good next time go market let go
0,next time go market let go thank want eat hot dog candi bar
0,eat know look fridg
0,know look fridg think make sandwich
0,think make sandwich kind
0,kind ham sandwich
0,ham sandwich bread cabinet
0,bread cabinet mustard
0,mustard fridg think
0,fridg think oh ye want sandwich
0,oh ye want sandwich ye sound nice
0,ye sound nice potato chip
0,potato chip ye pickl
0,time bath young ladi mom dirti
0,mom dirti need bath everi day
0,need bath everi day
0,want smell bad
0,want smell bad smell bad
0,smell bad think
0,think smell bad could smell
0,smell bad could smell smell
0,smell smell
0,smell perfum
0,perfum wear perfum
0,someth wrong comput exactli
0,exactli get black screen
0,get black screen matter
0,matter think know happen
0,think know happen happen
0,happen hard drive crash
0,hard drive crash oh bad news
0,oh bad news sure go call hp first make sure
0,sure go call hp first make sure lose file
0,lose file alway back file
0,alway back file smart
0,call hp comput say
0,say said need new hard drive
0,said need new hard drive bad much new one
0,bad much new one much 85
0,much 85 plu instal
0,plu instal hard drive easi remov replac
0,hard drive easi remov replac realli
0,realli ye coupl screw
0,ye coupl screw nice
0,nice lot better pay someon 60
0,lot better pay someon 60 hard drive crash call
0,email address bluedog123
0,bluedog123 bluedog123 sure
0,bluedog123 sure ye
0,ye incomplet
0,incomplet mean
0,mean mail address
0,mail address 456 cherri drive pasadena ca 91170
0,456 cherri drive pasadena ca 91170 correct
0,correct problem
0,problem bluedog123 street give citi state zip code
0,bluedog123 street give citi state zip code oh get email address bluedog123 yahoo com
0,go take nap unplug phone
0,unplug phone good idea
0,good idea want wake hour
0,want wake hour thank let sleep wake
0,thank let sleep wake start dinner 6 00
0,start dinner 6 00 okay think awak
0,okay think awak nose wake
0,nose wake mean smell food cook
0,mean smell food cook might even dream dinner
0,might even dream dinner think go dream anyth realli tire
0,think go dream anyth realli tire nice nap
0,nice funer ye dad
0,ye dad son gave nice speech father
0,son gave nice speech father long
0,long think 45 minut long
0,think 45 minut long went fast interest
0,went fast interest like
0,like give speech like
0,give speech like think anyon come funer
0,think anyon come funer cours
0,cours think famili
0,think famili lot friend
0,yike nois blow nose
0,blow nose blow right next phone
0,blow right next phone hear
0,hear cours heard thought plane crash hous
0,cours heard thought plane crash hous loud
0,loud blow nose sometim see
0,blow nose sometim see okay take word
0,okay take word thought eleph hous
0,thought eleph hous funni
0,funni say think gone deaf
0,say think gone deaf go bathroom blow nose right back
0,lot friend realli mani
0,realli mani know mayb one hundr
0,know mayb one hundr lot friend best friend
0,lot friend best friend cours lot best friend
0,cours lot best friend mani best friend
0,mani best friend think twenti five
0,think twenti five hmm one best friend
0,hmm one best friend feel sorri
0,feel sorri friend
0,friend must lone share friend
0,must lone share friend nice
0,ever cheat would
0,would men like cheat
0,men like cheat men
0,men watch
0,watch open book watch want
0,open book watch want catch sorri
0,catch sorri catch love cheater
0,catch love cheater poke eye
0,poke eye want woman
0,want woman chop toe one one
0,chop toe one one honey pleas woman forev swear
0,hate go outsid
0,hate go outsid
0,hate go outsid meet mani jerk
0,meet mani jerk agre
0,agre citi full jerk
0,citi full jerk rude peopl everywher
0,rude peopl everywher
0,yell
0,yell yell back
0,yell back yell good
0,yell good best thing stay home
0,look form problem
0,problem understand thing
0,understand thing let help
0,let help mi mean
0,mi mean mi stand middl initi
0,mi stand middl initi mm dd yy mean
0,mm dd yy mean mean month day year use number
0,mean month day year use number understand
0,understand exampl birth date januari 12 1987 write 01 12 87
0,exampl birth date januari 12 1987 write 01 12 87 oh simpl enough
0,oh simpl enough alway print clearli fill bubbl complet
0,let go anim shelter want
0,want want get puppi son
0,want get puppi son make happi
0,make happi get one littl dog
0,get one littl dog one grow big
0,one grow big eat much
0,eat much know one would like
0,know one would like oh ye took yesterday show one realli like
0,oh ye took yesterday show one realli like bet drag away
0,bet drag away want take home yesterday
0,want take home yesterday wonder name
0,weather like know woke
0,know woke look outsid
0,look outsid okay look like rain
0,okay look like rain say
0,say sky gray
0,sky gray rain right
0,rain right
0,know
0,know street wet
0,street wet go shop today
0,go shop today better take umbrella
0,believ hot even noon yet
0,even noon yet mean get hotter
0,mean get hotter die heat
0,die heat turn air condition
0,turn air condition work
0,work happen
0,happen know
0,know call repairman
0,call repairman cours
0,cours come
0,come busi said next week
0,glad winter come
0,love snow
0,love snow ye snow fun
0,ye snow fun last year made big snowman
0,last year made big snowman big
0,big seven feet tall
0,seven feet tall long take
0,long take took us day
0,took us day give nose
0,give nose cours gave big carrot nose
0,cours gave big carrot nose let help make one year
0,go bank need
0,need need withdraw money
0,need withdraw money go
0,go use atm
0,use atm
0,automat teller machin
0,automat teller machin give money
0,give money insert debit card machin
0,insert debit card machin give money
0,give money well give money money
0,well give money money oh good thought gave free money
0,put blue bin street oh forgot
0,oh forgot well better take front
0,well better take front time recycl truck come
0,time recycl truck come usual get noon tuesday tomorrow
0,usual get noon tuesday tomorrow take street tomorrow morn
0,take street tomorrow morn oh
0,oh mean
0,mean everi morn get late rush work late
0,everi morn get late rush work late think forget
0,think forget rememb time
0,rememb time okay take front right
0,readi readi
0,readi readi big switch
0,readi big switch talk
0,talk nation switch digit tv
0,nation switch digit tv oh cours readi
0,oh cours readi buy convert
0,buy convert need convert bought digit tv
0,need convert bought digit tv much
0,much 120 13 inch screen
0,120 13 inch screen pick digit channel
0,pick digit channel oh ye get six korean channel noth english
0,peopl funni sure
0,sure hear pilot
0,hear pilot one stole small plane
0,one stole small plane ye stole plane canada flew u
0,ye stole plane canada flew u catch
0,catch ye two u fighter jet follow hour land highway
0,ye two u fighter jet follow hour land highway crash
0,crash land plane walk restaur
0,land plane walk restaur cop find flew u
0,cop find flew u life suck hope fighter jet would shoot
0,life suck hope fighter jet would shoot poor guy
0,polic need help find robber know
0,know tv news report bank robberi
0,tv news report bank robberi know robber look like
0,know robber look like ye 6 feet tall 200 pound black hair 30 year old
0,ye 6 feet tall 200 pound black hair 30 year old race
0,race say
0,say tv news tell us race anymor
0,tv news tell us race anymor cours would racist
0,cours would racist identifi someon know race
0,identifi someon know race ask
0,ask also tell us robber male femal sexist
0,wipe nose sleev tissu
0,tissu go find tissu bathroom
0,go find tissu bathroom time get one
0,time get one sleev tissu
0,sleev tissu mom friend use sleev
0,mom friend use sleev make right
0,make right saw dad wipe nose sleev yesterday
0,saw dad wipe nose sleev yesterday talk father
0,talk father bet dad time age
0,bet dad time age daddi good littl boy
0,daddi good littl boy know mommi
0,worri worri
0,worri get marri
0,get marri happi worri
0,happi worri happi marriag lot respons
0,happi marriag lot respons ye take care wife
0,ye take care wife take care children
0,take care children go start famili
